track_id,track_name,duration,primary_artists,language,track_url,track_image,download_url,spotify_track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
eOodhQH5,FRANCHISE,202,Travis Scott,english,https://www.jiosaavn.com/song/franchise/FScEVRxhfwY,https://c.saavncdn.com/323/FRANCHISE-English-2020-20200925003942-150x150.jpg,https://aac.saavncdn.com/323/f550a174aee5dd7cacdda9e6dfc98e44_320.mp4,4jVBIpuOiMj1crqd8LoCrJ,0.00671,0.835,202795,0.699,0.0,8,0.195,-5.405,0,0.277,154.981,4,0.547
c5AXajwH,Way 2 Sexy,257,Drake,english,https://www.jiosaavn.com/song/way-2-sexy/E10qaRVaQHs,https://c.saavncdn.com/901/Certified-Lover-Boy-English-2021-20210922033636-150x150.jpg,https://aac.saavncdn.com/901/be98c0fb11b5a322cbdf901e27894a53_320.mp4,0k1WUmIRnG3xU6fvvDVfRG,0.000619,0.803,257605,0.597,4.5e-06,11,0.323,-6.035,0,0.141,136.008,4,0.331
IYYZtvGK,Godzilla,211,Eminem,english,https://www.jiosaavn.com/song/godzilla/OTEyawBGcHg,https://c.saavncdn.com/830/Music-To-Be-Murdered-By-English-2020-20200117040807-150x150.jpg,https://aac.saavncdn.com/830/e17defe16f9e3eda8895f83cb4676ab5_320.mp4,7FIWs0pqAYbP91WWM0vlTQ,0.145,0.808,210800,0.745,0.0,10,0.292,-5.26,0,0.342,165.995,4,0.829
X7v_teb2,Vegas (From the Original Motion Picture Soundtrack ELVIS),181,Doja Cat,english,https://www.jiosaavn.com/song/vegas-from-the-original-motion-picture-soundtrack-elvis/KF8dbgBVVQE,https://c.saavncdn.com/296/Vegas-From-the-Original-Motion-Picture-Soundtrack-ELVIS-English-2022-20220502224237-150x150.jpg,https://aac.saavncdn.com/296/681cf76078b5b8377e2c119a16326d20_320.mp4,0hquQWY3xvYqN4qtiquniF,0.0777,0.801,182907,0.601,3.23e-05,8,0.145,-7.574,0,0.255,159.969,4,0.74
hmAFysNv,Down In Atlanta,160,"Pharrell Williams, Travis Scott",english,https://www.jiosaavn.com/song/down-in-atlanta/GAUqdw1DeUU,https://c.saavncdn.com/033/Down-In-Atlanta-English-2022-20221101003328-150x150.jpg,https://aac.saavncdn.com/033/96f86ab9e80bc386345e91cbe2fe39be_320.mp4,5unjCay0kUjuej5ebn4nS4,0.337,0.851,164041,0.819,0.000153,7,0.0658,-5.173,1,0.212,83.154,3,0.903
tOKtuSzC,Superhero (Heroes &amp; Villains),182,"Metro Boomin, Future, Chris Brown",english,https://www.jiosaavn.com/song/superhero-heroes--villains/BCcgRQFjTXA,https://c.saavncdn.com/465/HEROES-VILLAINS-English-2022-20221202113626-150x150.jpg,https://aac.saavncdn.com/465/5fb4707f4a756de43d06ea8155933154_320.mp4,0vjeOZ3Ft5jvAi9SBFJm1j,0.152,0.526,182667,0.606,2.36e-06,5,0.194,-5.3,0,0.259,116.622,4,0.492
w2vuXjsz,You Don't Know,262,"Eminem, 50 Cent, Cashis, Lloyd Banks",english,https://www.jiosaavn.com/song/you-dont-know/B1odRCxaREk,https://c.saavncdn.com/910/Eminem-Presents-The-Re-Up-UK-Japan-Version-Explicit-2006-150x150.jpg,https://aac.saavncdn.com/910/c6f6466ae43639c09dfaf985eb5545d9_320.mp4,7MooGz4ZPE4bNxjFegR6Jx,0.119,0.765,289440,0.502,0.0011,9,0.171,-7.393,1,0.0321,144.204,4,0.836
QfHaiZL3,P.I.M.P.,249,50 Cent,english,https://www.jiosaavn.com/song/p.i.m.p./IQ4jUB1qewA,https://c.saavncdn.com/747/Get-Rich-Or-Die-Tryin-New-Intl-Bonus-Track-Version-2004-150x150.jpg,https://aac.saavncdn.com/747/fda870c71ca96afc59ac87cec59ff5a1_320.mp4,2D1hlMwWWXpkc3CZJ5U351,0.0444,0.7,249467,0.758,1.3e-05,10,0.0401,-3.012,0,0.342,78.693,4,0.889
rzOyuMBG,X Gon' Give It To Ya,219,Dmx,english,https://www.jiosaavn.com/song/x-gon-give-it-to-ya/AhIkSAF9dXQ,https://c.saavncdn.com/529/Cradle-2-The-Grave-English-2007-20200530041145-150x150.jpg,https://aac.saavncdn.com/529/75c3c618bd74acf494b4975ea7d2c85a_320.mp4,1zzxoZVylsna2BQB65Ppcb,0.0135,0.761,217587,0.899,0.0,10,0.0719,-3.09,0,0.183,95.027,4,0.673
aYY-TcyE,Move Bitch,270,Ludacris,english,https://www.jiosaavn.com/song/move-bitch/ETEyHCBTTnY,https://c.saavncdn.com/620/Word-Of-Mouf-English-2008-20200519041154-150x150.jpg,https://aac.saavncdn.com/620/b1bd83d48771647ddde9506ebf48b3f3_320.mp4,1Q9b6CeMcDuO0uq5OJCrqu,0.243,0.777,270867,0.764,0.0,1,0.103,-5.681,1,0.141,177.868,4,0.174
8-ASKplX,Mercy (Album Version (Explicit)),332,Kanye West,english,https://www.jiosaavn.com/song/mercy-album-version-explicit/SEUqYj9AW2s,https://c.saavncdn.com/761/Mercy-English-2012-20200714145046-150x150.jpg,https://aac.saavncdn.com/761/ccedcfcda9350955ad9b54d48711519f_320.mp4,0uZnF1sn2IcNCvnyAIKNMQ,0.712,0.458,219160,0.347,0.0,11,0.11,-6.651,0,0.0381,78.928,4,0.431
mTYQPJaD,Nonstop,239,Drake,english,https://www.jiosaavn.com/song/nonstop/HTwyYCR6Vnc,https://c.saavncdn.com/410/Scorpion-English-2018-20180726192742-150x150.jpg,https://aac.saavncdn.com/410/c3b94f1d70f34397d881f2f2109442b2_320.mp4,0TlLq3lA83rQOYtrqBqSct,0.0165,0.912,238614,0.412,0.0126,7,0.104,-8.074,1,0.123,154.983,4,0.423
gll4oX35,Savage,155,Megan Thee Stallion,english,https://www.jiosaavn.com/song/savage/FwQHBRtoBAY,https://c.saavncdn.com/462/Suga-English-2020-20200309171101-150x150.jpg,https://aac.saavncdn.com/462/c59a6b33fc0472cf7b3dbc2dd0e9974a_320.mp4,55CHeLEfn5iJ0IIkgaa4si,0.0252,0.843,155497,0.741,0.0,11,0.096,-5.609,1,0.334,168.983,4,0.68
VbK-MhbL,SICKO MODE,313,Travis Scott,english,https://www.jiosaavn.com/song/sicko-mode/JgogHDlYVX8,https://c.saavncdn.com/169/ASTROWORLD-English-2018-20190328195029-150x150.jpg,https://aac.saavncdn.com/169/bb0ae388f4ef98787d73495bf237ee25_320.mp4,2xLMifQCjDGFmkHkpNLD9h,0.00513,0.834,312820,0.73,0.0,8,0.124,-3.714,1,0.222,155.008,4,0.446
DphpVPNz,New Level,266,A$AP Ferg,english,https://www.jiosaavn.com/song/new-level/NBgDQSJgeUk,https://c.saavncdn.com/055/New-Level-English-2015-150x150.jpg,https://aac.saavncdn.com/055/349e080b91bc62ca6cb01eed7b721776_320.mp4,11BIoKDpTJHX5mZt6p566h,0.0566,0.526,267212,0.655,0.0,1,0.116,-4.208,0,0.326,121.127,4,0.156
14tMLYWX,Talk to Me,151,Run The Jewels,english,https://www.jiosaavn.com/song/talk-to-me/QVwffDhpYGs,https://c.saavncdn.com/301/Run-the-Jewels-3-English-2016-20210127215308-150x150.jpg,https://aac.saavncdn.com/301/c591717c21437a2cb181e63e3592b49f_320.mp4,5Vfm1HqABoj2Ldt1eFiGx3,0.06,0.731,184490,0.657,0.0,0,0.0874,-8.56,1,0.0434,159.97,4,0.491
y7Ur6vg1,Cash In Cash Out,216,Pharrell Williams,english,"https://www.jiosaavn.com/song/cash-in-cash-out/CV8,Q0JGUAI",https://c.saavncdn.com/411/Cash-In-Cash-Out-English-2022-20220606222020-150x150.jpg,https://aac.saavncdn.com/411/c2da24e256f43f32deb1c8231d8d72e7_320.mp4,3S68RFe1lsdCdTMPIMJM3X,0.00721,0.877,216136,0.56,1.45e-06,7,0.0839,-3.751,1,0.0596,119.971,4,0.154
5vJe8viC,WIN,215,Jay Rock,english,https://www.jiosaavn.com/song/win/RR4hVExGXnA,https://c.saavncdn.com/696/Redemption-English-2018-20190420000826-150x150.jpg,https://aac.saavncdn.com/696/e16067850b7c965dfbd67260b716b816_320.mp4,0oPRfdP48RM4bd3xBFyiRo,0.0466,0.564,223968,0.829,0.000184,6,0.118,-5.842,1,0.0281,122.038,4,0.393
GgHtNTYn,Back Up,233,The Seige,english,https://www.jiosaavn.com/song/back-up/Nw8jRTpkbl0,https://c.saavncdn.com/346/Back-Up-English-2018-20181112162721-150x150.jpg,https://aac.saavncdn.com/346/f3ed72e74c0b27f470904a02b1322320_320.mp4,4wTXKpGKv73CBKcip15S00,0.00608,0.839,133000,0.479,0.00919,8,0.0826,-12.229,1,0.158,130.105,4,0.382
liHb9Zbl,Make Way For The King,192,Ohana Bam,english,https://www.jiosaavn.com/song/make-way-for-the-king/HAEjU01qVV8,https://c.saavncdn.com/749/Make-Way-For-The-King-English-2019-20190806061349-150x150.jpg,https://aac.saavncdn.com/749/25a692e07b1ecaaad9944f871116e265_320.mp4,0WVxOfYGdWB9EYrePHPzib,0.00452,0.639,192000,0.89,0.0,7,0.249,-4.567,1,0.341,160.067,4,0.607
OcWr4P90,Meri Jaan,238,Neeti Mohan,hindi,https://www.jiosaavn.com/song/meri-jaan/Pws8Q0BgDgM,https://c.saavncdn.com/544/Gangubai-Kathiawadi-Hindi-2022-20220217161339-150x150.jpg,https://aac.saavncdn.com/544/afd6e5a12f0e393fe42efebbd6e95ebe_320.mp4,080Snoc5O7MuKyu5TkH4TD,0.629,0.745,238103,0.432,0.0,0,0.351,-8.092,0,0.0406,104.018,4,0.693
GBZf-j28,Aashiqui Aa Gayi,260,Arijit Singh,hindi,https://www.jiosaavn.com/song/aashiqui-aa-gayi/NyoxV1laBQs,https://c.saavncdn.com/323/Radhe-Shyam-Hindi-2022-20220312141049-150x150.jpg,https://aac.saavncdn.com/323/37c1bdb1afaf4aef0d6b19dc29d56743_320.mp4,7I6mwEFQwpTu5ciVZWFpd4,0.587,0.527,260133,0.495,0.0,10,0.127,-7.783,0,0.0353,122.826,4,0.474
QCRICis8,Rait Zara Si,291,"Arijit Singh, Shashaa Tirupati",hindi,https://www.jiosaavn.com/song/rait-zara-si/ISs5eDdZRAs,https://c.saavncdn.com/224/Atrangi-Re-Hindi-2021-20211208181025-150x150.jpg,https://aac.saavncdn.com/224/f080f1dfa3f982586c73e2eadf324d06_320.mp4,3gOXq3FPPesm7VLPKmef6j,0.781,0.563,291462,0.495,0.0,2,0.0837,-10.272,1,0.0362,125.998,4,0.244
pKR_Yomt,Mehabooba,213,Ananya Bhat,hindi,https://www.jiosaavn.com/song/mehabooba/ACM5bi1fWkc,https://c.saavncdn.com/592/KGF-Chapter-2-Hindi-2022-20220415034804-150x150.jpg,https://aac.saavncdn.com/592/8c1555f8157d2b150bedbbad2a2dfb10_320.mp4,1XOCtdeIjy7eIIPsYFGXzZ,0.891,0.382,212131,0.487,0.535,6,0.324,-11.932,0,0.0565,159.784,4,0.304
8AyYUUFg,Meri Tarah,290,"Jubin Nautiyal, Payal Dev",hindi,https://www.jiosaavn.com/song/meri-tarah/SCkSaCFlcVQ,https://c.saavncdn.com/143/Meri-Tarah-Hindi-2022-20220114031006-150x150.jpg,https://aac.saavncdn.com/143/5ddbbdcf722dd6dfc915ed2074a27a7c_320.mp4,68Y2Q0KVgYzDUZx4xZcwbW,0.354,0.536,290038,0.857,3.82e-06,11,0.079,-4.574,0,0.044,89.652,4,0.568
aMOxhaUW,Mast Nazron Se,289,"Rochak Kohli, Jubin Nautiyal, Nasir Iqbal",hindi,https://www.jiosaavn.com/song/mast-nazron-se/ESUkSRxRYmQ,https://c.saavncdn.com/194/Mast-Nazron-Se-Hindi-2022-20220331031015-150x150.jpg,https://aac.saavncdn.com/194/cdc160a5c540761c5bea3f411d157f5a_320.mp4,65nGdOtsiYlZ1uP8pi4DlZ,0.403,0.713,289088,0.691,0.0,7,0.298,-7.551,0,0.0447,101.999,4,0.73
bcM2tyCe,Iss Baarish Mein,240,"Yasser Desai, Neeti Mohan",hindi,https://www.jiosaavn.com/song/iss-baarish-mein/EgsmAwBJdFY,https://c.saavncdn.com/086/Iss-Baarish-Mein-Hindi-2022-20220602155704-150x150.jpg,https://aac.saavncdn.com/086/5ebf1e8f1419e2f20ef30bd61debb44a_320.mp4,1CtV5U8egRyVLLYluRxkVA,0.641,0.6,240862,0.61,0.0,2,0.0532,-7.702,0,0.0872,173.941,4,0.731
ABG3nBws,Halki Si Barsaat,212,Saaj Bhatt,hindi,https://www.jiosaavn.com/song/halki-si-barsaat/MSosAhpyQEA,https://c.saavncdn.com/941/Halki-Si-Barsaat-Hindi-2022-20220606140806-150x150.jpg,https://aac.saavncdn.com/941/08a94b85bdd1d03c255d4d8e8a404153_320.mp4,0YxzH0SUc10Vw4yLFqU06I,0.574,0.591,212561,0.606,0.0,8,0.06,-6.977,1,0.066,82.185,4,0.767
bgkU5vNk,Fitoor,308,"Mithoon, Arijit Singh, Neeti Mohan, Karan Malhotra",hindi,https://www.jiosaavn.com/song/fitoor/Eg8AZEFGeVg,https://c.saavncdn.com/188/Shamshera-Hindi-2022-20220707094545-150x150.jpg,https://aac.saavncdn.com/188/9b5b6384f2285c2b8b2822258a1a76e7_320.mp4,7eNSk0grNnO7MqjLZzs6MM,0.819,0.516,308460,0.481,2.87e-06,0,0.0893,-9.234,1,0.0433,138.997,4,0.212
OWkjso9Q,Bas Tum Mere Paas Raho,272,"Salman Ali, Himesh Reshammiya",hindi,https://www.jiosaavn.com/song/bas-tum-mere-paas-raho/Pz8AWwdfDmI,https://c.saavncdn.com/768/Bas-Tum-Mere-Paas-Raho-Hindi-2022-20220125103321-150x150.jpg,https://aac.saavncdn.com/768/37983984851d976a26452e2fd5c8f411_320.mp4,2JTHRi2tbiv0xFmlEkhFys,0.0938,0.709,272206,0.697,3.42e-05,6,0.148,-3.98,1,0.0452,81.994,4,0.846
JpC476lv,O Aasman Wale,299,"Jubin Nautiyal, Rochak Kohli, Amar-Utpal",hindi,https://www.jiosaavn.com/song/o-aasman-wale/OhgoBUMGW0U,https://c.saavncdn.com/211/O-Aasman-Wale-Hindi-2022-20220121031005-150x150.jpg,https://aac.saavncdn.com/211/8744a6288cd038144c2513c05806756e_320.mp4,67TYbD646XZo6QWQLZjuVw,0.459,0.724,299201,0.653,7.75e-06,11,0.0969,-7.574,0,0.0269,110.98,4,0.371
_DVslGXL,Soch Liya,283,Arijit Singh,hindi,https://www.jiosaavn.com/song/soch-liya/Lyw9Qhh3b38,https://c.saavncdn.com/323/Radhe-Shyam-Hindi-2022-20220312141049-150x150.jpg,https://aac.saavncdn.com/323/b080f67923a430226d219f4dd3f99f53_320.mp4,3gc2Rho0Tn8i4LBgf6f2O5,0.484,0.597,283260,0.52,1.05e-06,8,0.103,-7.624,0,0.036,119.923,4,0.192
WbOP8cix,Dil,309,"Kaushik-Guddu, Raghav Chaitanya, Kunaal Vermaa",hindi,https://www.jiosaavn.com/song/dil/JwokYUxTXks,https://c.saavncdn.com/651/Ek-Villain-Returns-Hindi-2022-20221103161012-150x150.jpg,https://aac.saavncdn.com/651/4386180c78430b5db9613c18cc39e3a0_320.mp4,69Ej1xrGjOcHvIMtMKxK0G,0.184,0.817,204600,0.714,0.000132,4,0.042,-7.501,0,0.141,94.001,4,0.714
81nIj0tL,Kachiyaan Kachiyaan,329,"Jubin Nautiyal, Meet Bros",hindi,https://www.jiosaavn.com/song/kachiyaan-kachiyaan/SFkFeB4AQ38,https://c.saavncdn.com/595/Kachiyaan-Kachiyaan-Hindi-2022-20220510112145-150x150.jpg,https://aac.saavncdn.com/595/cad799bcb75374c7a60e632408f911ba_320.mp4,0jAotIxZHPvFEA66b0GJKZ,0.566,0.723,329936,0.702,0.0,8,0.0763,-5.863,0,0.0529,93.957,4,0.666
tZ-iPpU6,Yaaron Sab Dua Karo,311,"Meet Bros, Stebin Ben, Danish Sabri",hindi,https://www.jiosaavn.com/song/yaaron-sab-dua-karo/BDJGWCRAYgU,https://c.saavncdn.com/blob/593/Yaaron-Sab-Dua-Karo-Hindi-2022-20220411093623-150x150.jpg,https://aac.saavncdn.com/095/861f15da87f62d6204a5f92f122ebb58_320.mp4,3FSSuin8OIXyHx8g2n1Qpi,0.307,0.625,296620,0.518,0.0,1,0.0804,-10.054,0,0.0465,139.901,4,0.251
wK4NekII,Jaa Rahe Ho,247,"Kunaal Vermaa, Yasser Desai",hindi,https://www.jiosaavn.com/song/jaa-rahe-ho/ByNffxFbfno,https://c.saavncdn.com/265/Jaa-Rahe-Ho-Hindi-2022-20220523163535-150x150.jpg,https://aac.saavncdn.com/265/080765f6abc76a0c891a0760a7608c6e_320.mp4,3rtVxR2t62QDhWWYUhead2,0.525,0.501,248474,0.857,0.0,11,0.544,-2.609,0,0.0369,83.644,4,0.707
p_9pGQCv,Galliyan Returns,350,"Ankit Tiwari, Manoj Muntashir",hindi,https://www.jiosaavn.com/song/galliyan-returns/ADdSQTNhdEU,https://c.saavncdn.com/651/Ek-Villain-Returns-Hindi-2022-20221103161012-150x150.jpg,https://aac.saavncdn.com/651/c9a145f89e3187fb79ffb01288352067_320.mp4,61ntLJxtXFf9ZkQr67rUrL,0.432,0.43,350012,0.612,2.29e-06,10,0.0955,-5.534,0,0.0392,85.959,4,0.241
chgMXuxM,Doobey,219,"OAFF, Savera, Lothika, Kausar Munir",hindi,https://www.jiosaavn.com/song/doobey/EwAMfCxFT34,https://c.saavncdn.com/084/Gehraiyaan-Original-Motion-Picture-Soundtrack--Hindi-2022-20220206184958-150x150.jpg,https://aac.saavncdn.com/084/bc632a02bcd18c711102ab37f2de9c02_320.mp4,7k6QR9YHyW258yVN6FHO1T,0.342,0.751,219687,0.669,1.31e-05,3,0.0822,-6.532,0,0.0359,119.014,4,0.359
2aaBp3ZE,Tumse Bhi Zyada,319,Arijit Singh,hindi,https://www.jiosaavn.com/song/tumse-bhi-zyada/QgkKcwQDbXY,https://c.saavncdn.com/439/Tadap-Hindi-2021-20211203151001-150x150.jpg,https://aac.saavncdn.com/439/fce93c56b437bd9d681b6b0732f1bba5_320.mp4,2cC4DfpPa7x1QZTKQpe3TP,0.466,0.511,319100,0.816,0.0,2,0.248,-5.375,0,0.0674,89.018,4,0.688
nNxC-MN7,Ik Tu Hai ❤️,250,"Jubin Nautiyal, Shashwat Sachdev",hindi,https://www.jiosaavn.com/song/ik-tu-hai-%e2%9d%a4%ef%b8%8f/HiYTcll9eQQ,https://c.saavncdn.com/084/Attack-Hindi-2022-20220313112514-150x150.jpg,https://aac.saavncdn.com/084/ed5c080c20bd4cdbc61de70f529684c4_320.mp4,7JJ9Q8QKrfauJWlZiol1Uf,0.475,0.487,196061,0.564,0.0,8,0.202,-7.566,1,0.0379,77.853,4,0.539
xRNom7yQ,Mehram,227,Sachet Tandon,hindi,https://www.jiosaavn.com/song/mehram/CDolXhkHTmI,https://c.saavncdn.com/799/Jersey-Hindi-2021-20220412145401-150x150.jpg,https://aac.saavncdn.com/799/d745041854512043126a7f4dd9b2d9c2_320.mp4,6cUOiOY5qh2FpIQWIYAd2h,0.861,0.56,249416,0.631,0.0133,7,0.0985,-9.032,1,0.0334,107.987,4,0.376
5e64GDfu,Toofan,213,Sandesh Datta Naik,hindi,https://www.jiosaavn.com/song/toofan/RQ1dBTN0UUY,https://c.saavncdn.com/592/KGF-Chapter-2-Hindi-2022-20220415034804-150x150.jpg,https://aac.saavncdn.com/592/034dcc6df14e708fc3576c0c7287afb0_320.mp4,560zqyR4wOAuNlsgqe3PcN,0.345,0.692,214144,0.765,0.000452,11,0.59,-8.031,0,0.0671,115.972,4,0.315
nTDmvZAx,Tere Bina Kaise Jiyu,311,"Kumar Sanu, Aankhi Das",hindi,https://www.jiosaavn.com/song/tere-bina-kaise-jiyu/HjwvXAJqdks,https://c.saavncdn.com/842/Tere-Bina-Kaise-Jiyu-Hindi-2021-20211123182231-150x150.jpg,https://aac.saavncdn.com/842/0c42b69737d71f9503f8c86e9189026c_320.mp4,6O6L3hL5IlKuMhMqggTX4w,0.545,0.491,310696,0.566,0.0,9,0.179,-4.668,0,0.0283,81.992,4,0.322
XTeEdBrj,Hum Nashe Mein Toh Nahin,238,"Pritam, Arijit Singh, Tulsi Kumar",hindi,https://www.jiosaavn.com/song/hum-nashe-mein-toh-nahin/KDwOdBByRVk,https://c.saavncdn.com/583/Bhool-Bhulaiyaa-2-Hindi-2022-20220816171003-150x150.jpg,https://aac.saavncdn.com/583/5b3fbf4999a684aa683694e14e2555cf_320.mp4,6XZWokIxs4leaSmXmU8b26,0.643,0.572,238252,0.736,0.0,11,0.128,-7.768,1,0.0658,85.035,4,0.778
yd6LC6_n,Barsaat Ho Jaaye,250,"Jubin Nautiyal, Payal Dev",hindi,https://www.jiosaavn.com/song/barsaat-ho-jaaye/CQxdfTcGaF0,https://c.saavncdn.com/512/Barsaat-Ho-Jaaye-Hindi-2022-20220817031002-150x150.jpg,https://aac.saavncdn.com/512/e91df34402a76fe41315f89479bdb1a4_320.mp4,3nZr2Anx8AEkI3thetbBzP,0.392,0.59,250125,0.908,3.12e-06,8,0.257,-4.137,0,0.0475,87.989,4,0.784
10lVR3P9,O Sajna,245,"Neha Kakkar, Tanishk Bagchi, Jaani, Lalit Sen",hindi,https://www.jiosaavn.com/song/o-sajna/QVgHZyYDZwo,https://c.saavncdn.com/735/O-Sajna-Hindi-2022-20220916171002-150x150.jpg,https://aac.saavncdn.com/735/22a408273b0eb4957ee97cd2643779c0_320.mp4,1SVE8yjAt2m9JWjeOaGG4Q,0.309,0.785,245131,0.903,0.0,11,0.0417,-3.628,0,0.0752,96.98,4,0.705
Ef9LaXFP,Teri Ada,202,"Kaushik-Guddu, Mohit Chauhan",hindi,https://www.jiosaavn.com/song/teri-ada/NQ5SfRVocWM,https://c.saavncdn.com/756/Teri-Ada-Hindi-2022-20220215053559-150x150.jpg,https://aac.saavncdn.com/756/d4d8eea2a7aa913d606799af0a25fbee_320.mp4,1OkbEZlOOdmkLbDfpQ5TD1,0.745,0.448,202823,0.638,8.31e-06,0,0.0876,-6.699,1,0.0384,116.623,4,0.447
VQM5t1LW,Meethi Meethi,198,"Jubin Nautiyal, Payal Dev, Rashmi Virag",hindi,https://www.jiosaavn.com/song/meethi-meethi/JjkmBAABe2Q,https://c.saavncdn.com/328/Meethi-Meethi-Hindi-2022-20220826191715-150x150.jpg,https://aac.saavncdn.com/328/1eee2811fb4d1b836d9a12db887741ff_320.mp4,7i9PoLjjryTl46pSnDFC4e,0.0424,0.766,198170,0.752,3.5e-06,5,0.102,-5.921,0,0.0382,95.008,4,0.843
A1KgRhLb,"Deva Deva (From ""Brahmastra"")",279,"Pritam, Arijit Singh, Amitabh Bhattacharya, Jonita Gandhi",hindi,https://www.jiosaavn.com/song/deva-deva-from-brahmastra/MVkgViZYe1E,https://c.saavncdn.com/044/Deva-Deva-From-Brahmastra-Hindi-2022-20220812225424-150x150.jpg,https://aac.saavncdn.com/044/9c13f6ecc0842cc7c162306c550d913a_320.mp4,0IGXY47K2ha3AHfX57wY1O,0.634,0.534,279107,0.721,0.000877,0,0.1,-7.636,1,0.0427,112.062,4,0.439
OXEalzpb,Mohabbat Hai,235,"Jeet Gannguli, Stebin Ben",hindi,https://www.jiosaavn.com/song/mohabbat-hai/PzAuUBhKR1E,https://c.saavncdn.com/737/Mohabbat-Hai-Hindi-2021-20211212053548-150x150.jpg,https://aac.saavncdn.com/737/3c8d5139fe1d5d533642ecdb085c483c_320.mp4,0kQ1Dk71zWNS1qE6eQTnUX,0.434,0.492,235764,0.578,0.0,11,0.125,-6.752,0,0.0276,93.578,4,0.274
y6SU1Vib,Baarishon Mein,225,Darshan Raval,hindi,https://www.jiosaavn.com/song/baarishon-mein/CV44ZEVmXlE,https://c.saavncdn.com/476/Baarishon-Mein-Hindi-2022-20220707173221-150x150.jpg,https://aac.saavncdn.com/476/f9e23a754cbe9e29bd7fe29bf7ab5c6e_320.mp4,7doebiokA0utWXWcw7rD82,0.898,0.352,224667,0.34,3.3e-06,0,0.0936,-10.002,1,0.0357,179.865,4,0.314
iopnJL-N,Meri Jaan Meri Jaan,248,B Praak,hindi,https://www.jiosaavn.com/song/meri-jaan-meri-jaan/GQcbXz58Gn0,https://c.saavncdn.com/491/Bachchhan-Paandey-Hindi-2022-20220317081001-150x150.jpg,https://aac.saavncdn.com/491/9a9e066649719a38548c8d294ce5a4c1_320.mp4,7hUxzSsK2OHjeKWkzeArIU,0.43,0.607,248006,0.692,0.0,2,0.151,-4.276,1,0.033,114.789,4,0.242
VLFclCGV,Jaana,231,Stebin Ben,hindi,https://www.jiosaavn.com/song/jaana/JiQtUhhzcGU,https://c.saavncdn.com/400/Jaana-Hindi-2022-20220822053552-150x150.jpg,https://aac.saavncdn.com/400/737328433c6d781916fcfcc8a4018e83_320.mp4,0gLJI9ZfWNDND3bQLpRZ1c,0.294,0.478,231951,0.626,0.0,2,0.318,-8.428,0,0.0737,104.044,4,0.577
It96yG1r,As It Was,167,Harry Styles,english,https://www.jiosaavn.com/song/as-it-was/ORxSBw13BkE,https://c.saavncdn.com/061/Harry-s-House-English-2022-20220518224913-150x150.jpg,https://aac.saavncdn.com/061/3cd80564e24ad83245334f8a0e7fb126_320.mp4,4LRPiXqCikLlN15c3yImP7,0.342,0.52,167303,0.731,0.00101,6,0.311,-5.338,0,0.0557,173.93,4,0.662
pshjZ282,Light Switch,187,Charlie Puth,english,https://www.jiosaavn.com/song/light-switch/ABsDWy4CDwE,https://c.saavncdn.com/687/CHARLIE-English-2022-20221005173145-150x150.jpg,https://aac.saavncdn.com/687/939a5230b2bfae81c2562c2c42f19096_320.mp4,1jEBSDN5vYViJQr78W7jr2,0.105,0.689,187704,0.627,0.000321,6,0.0905,-5.692,1,0.308,184.008,4,0.905
3chTQfUC,Left and Right (Feat. Jung Kook of BTS),154,"Charlie Puth, Jung Kook, BTS",english,https://www.jiosaavn.com/song/left-and-right-feat.-jung-kook-of-bts/QwsDZSVWYnA,https://c.saavncdn.com/687/CHARLIE-English-2022-20221005173145-150x150.jpg,https://aac.saavncdn.com/687/30de226a9e73ad7b6b2860a8178649b2_320.mp4,0mBP9X2gPCuapvpZ7TGDk3,0.619,0.881,154487,0.592,1.32e-05,2,0.0901,-4.898,1,0.0324,101.058,4,0.719
NOCMnM9O,attention,180,"Omah Lay, Justin Bieber",english,https://www.jiosaavn.com/song/attention/PicofBp9Dnw,https://c.saavncdn.com/199/Attention-English-2022-20220228104632-150x150.jpg,https://aac.saavncdn.com/199/139e155deab1a08b7dba097da32245d1_320.mp4,2DsrtZoRxeHdCSGRlQVQtj,0.681,0.666,197649,0.414,0.000467,4,0.119,-8.177,0,0.131,148.051,4,0.453
0E68o1XL,You,194,Armaan Malik,english,https://www.jiosaavn.com/song/you/QC1dCRsBb38,https://c.saavncdn.com/499/You-English-2022-20211213115721-150x150.jpg,https://aac.saavncdn.com/499/30ac047bb62397469a5753dca41b0c80_320.mp4,5W4kiM2cUYBJXKRudNyxjW,0.265,0.732,157478,0.839,0.0,9,0.602,-5.007,1,0.0345,119.724,4,0.629
BKwZaoOM,The Joker And The Queen (feat. Taylor Swift),185,Ed Sheeran,english,https://www.jiosaavn.com/song/the-joker-and-the-queen-feat.-taylor-swift/MiMcaxVfeH4,https://c.saavncdn.com/987/The-Joker-And-The-Queen-feat-Taylor-Swift--English-2022-20220209150654-150x150.jpg,https://aac.saavncdn.com/987/a4bc22c15d2e92d9365a00d585989ba4_320.mp4,6N1K5OVVCopBjGViHs2IvP,0.924,0.528,185422,0.309,2.1e-06,0,0.282,-7.398,1,0.0329,133.83,4,0.307
